Genome	D008	EHI03363_M	GL_07_10	EHI03358_M	GL_03_01	EHI01300	ERR1914376	ERR1913680	EHI03349_M	EHI03335_M	D041	GL_04_10	SRR14842373	D016	ERR1916080	SRR14842426	D038	SRR14842324	GL_04_08	GL_06_01	ERR1916320	GL_04_05	SRR23153021	ERR1913344	EHI03337_M	SRR14842325	EHI03344_M	D001	SRR14842378	SRR14842396	SRR14842346	EHI01314	EHI01383	EHI03373_M	EHI03387_M	EHI01331	SRR14842401	SRR14842343	D006	SRR14842352	EHI01329	SRR14842333	GL_03_11	EHI03383_M	EHI01323	GL_08_X	EHI01287	EHI01330	GL_08_06	ERR1915624	EHI01308	SRR14842357	ERR1913872	GL_08_05	SRR14842358	ERR1913488	ERR1914904	EHI01292	EHI03372_M	GL_07_11	D028	SRR23153161	SRR14842337	SRR14842392	GL_07_06	GL_05_09	SRR14842407	SRR23153160	EHI01382	ERR1915456	EHI03338_M	SRR14842422	EHI03340_M	SRR14842390	EHI03371_M	SRR21169626	GL_05_03	GL_07_07	SRR14842374	EHI03365_M	EHI01319	EHI03381_M	ERR1915648	GL_06_03	GL_01_04	GL_05_01	D027	EHI01304	D003	SRR14842379	D020	SRR14842395	D011	ERR1914112	EHI03341_M	SRR14842355	EHI03395_M	D026	EHI01293	EHI01324	EHI03361_M	GL_06_05	D005	GL_03_03	ERR1914448	SRR14842360	ERR1915864	GL_01_05	GL_02_03	SRR14842320	GL_07_03	GL_02_02	SRR23153148	GL_03_07	D012	SRR14842420	SRR23152969	EHI03352_M	D007	SRR23153067	D029	GL_04_03	SRR14842359	D049	EHI01321	GL_02_06	GL_08_04	GL_05_04	ERR1914232	SRR14842383	EHI01289	EHI01290	EHI01332	ERR1914136	SRR23152936	EHI01281	MS_03_04	D048	SRR14842380	SRR14842328	SRR21169627	EHI03386_M	SRR21169621	D050	EHI01302	SRR23153001	D040	EHI03348_M	EHI03389_M	SRR14842356	EHI01282	GL_06_02	SRR21169624	SRR14842323	EHI01307	EHI03356_M	EHI03396_M	GL_08_12	EHI01310	EHI03375_M	D045	EHI01297	GL_02_01	SRR21169622	EHI01381	ERR1915672	SRR23152980	GL_03_12	EHI03367_M	MS_08_03	GL_03_02	EHI01316	D033	SRR14842354	SRR14842334	GL_08_11	D018	EHI03360_M	SRR14842376	EHI01317	EHI01294	GL_07_01	SRR14842348	SRR14842415	EHI01325	EHI03336_M	EHI03345_M	EHI01318	SRR14842399	GL_04_02	GL_08_07	SRR23153032	SRR14842364	GL_05_12	ERR1915888	GL_01_07	EHI01284	EHI01326	D042	SRR14842398	EHI03374_M	EHI03342_M	D043	SRR14842369	SRR14842371	D017	GL_03_06	SRR14842394	D047	GL_05_07	EHI01298	EHI03382_M	EHI03397_M	D015	SRR14842412	SRR21169620	EHI03346_M	SRR14842381	ERR1914160	EHI01312	D034	SRR14842366	EHI03388_M	D004	D002	ERR1913992	EHI01384	MS_02_06	GL_04_04	EHI03392_M	GL_04_06	SRR14842338	EHI03370_M	EHI03366_M	EHI03353_M	SRR23152947	EHI03376_M	EHI01311	D032	EHI03359_M	EHI01295	SRR14842385	SRR14842322	EHI01305	EHI03355_M	SRR14842327	EHI03384_M	EHI03343_M	ERR1916008	GL_08_10	ERR1913440	D031	EHI03379_M	ERR1915720	GL_06_04	SRR14842365	SRR14842377	SRR14842418	SRR21169628	ERR1915264	GL_08_02	GL_03_13	D046	SRR23153089	SRR14842375	EHI01328	SRR14842350	EHI03351_M	D023	D030	SRR23152958	EHI01322	EHI01283	D051	GL_07_04	EHI01288	SRR14842384	SRR14842363	EHI01299	EHI03380_M	EHI01286	D022	EHI01309	SRR23153078	GL_01_06	ERR1913920	GL_04_09	EHI03393_M	EHI03377_M	EHI01291	SRR14842419	SRR21169630	GL_04_07	EHI01306	GL_03_09	EHI01301	GL_06_06	GL_05_11	SRR14842424	D025	D052	SRR14842387	D035	D044	EHI01315	MS_05_01	GL_02_05	SRR14842351	SRR23153121	SRR14842342	EHI03394_M	EHI03385_M	SRR23153159	GL_02_04	EHI03390_M	GL_03_05	SRR14842332	ERR1913584	SRR14842341	EHI01296	GL_07_02	D019	GL_08_03	D037	ERR1915144	EHI01313	GL_04_01	GL_07_05	GL_08_01	GL_03_10	SRR21169629	EHI03347_M	ERR1915840	EHI01320	GL_05_06	D036	D010	D014	SRR23153058	SRR14842404	SRR14842372	GL_01_02	GL_03_14	ERR1915792	SRR14842391	SRR14842345	D024	EHI03369_M	SRR14842340	GL_05_10	SRR14842353	SRR23153012	EHI03354_M	GL_07_09	SRR14842344	SRR14842335	EHI01280	SRR14842402	GL_03_04	ERR1913896	EHI01327	EHI01285	SRR14842362	GL_07_08	EHI03339_M	EHI03350_M	SRR14842386	ERR1914256	EHI03362_M	EHI03378_M	D013	EHI03391_M	SRR14842347	SRR14842388	GL_08_08	SRR14842397	SRR21169623	GL_07_12	SRR14842368	EHI03368_M	SRR14842393	EHI01385	D039	EHI03364_M	SRR21169625	SRR14842336	EHI01303	SRR14842367	D021	EHI03357_M
EHA01890_bin.19	0	0	327373	534	503	0	905	689	850012	316727	506833	216590	16890	0	3136	0	0	0	531	802521	453	528156	131882	1914	211	0	934	0	591	0	0	3589	743	228	150	3883450	181	0	0	0	145	0	293762	352369	4475352	150	605394	622663	839	959	150	300	1953	0	0	624	3181	0	0	455140	0	728	0	40768	656634	4858	0	28190	1003329	367	521	0	74266	0	739749	0	519790	218468	0	1068	312	0	61	569083	318	968867	297	236121	0	0	0	0	0	1089	45412	0	111246	150	0	2903206	145	450634	0	945946	471	0	719	809739	18098	0	575724	1546	13162	420	0	0	1429	613	0	198987	0	109	152	3422647	4634419	2475	1015956	437454	3211459	0	529060	1454	844	1103	3157	708	0	0	750518	0	61	561214	0	0	1344709	69071	0	398973	124	0	184	720213	0	0	1657091	929	520	539668	663	0	0	482	1184	0	4732	710	2796	253333	46762	0	968581	407546	0	0	0	677	0	557	0	140955	3949163	712412	0	0	0	92	665712	294	0	371	67046	45259	0	680	378	6083	85726	2837488	0	600	400	722	0	0	0	0	1494	659946	0	351	783494	7547	47453	0	0	413	0	0	329	0	0	0	0	0	0	536	0	158	269	928	11041	0	12585	344087	571040	33162	208009	599	0	150	0	0	0	0	228	0	0	0	252	750	0	597	0	0	8360	150	0	0	0	801	17848	0	0	310	0	0	0	150	0	300	14591	0	3851604	0	176406	1406294	0	0	748299	0	771	0	135	7910	590085	251	534875	0	259	0	0	149	632841	0	864171	1114437	186677	430682	0	0	300	2588	175	14379	1204665	316	108921	0	12279	0	56	436139	74750	31369	384619	349112	0	780	0	2803590	268246	0	4589	0	504	3962701	486	1090100	1338492	592	406	0	858	0	5893	1466918	1420	0	1800	121	11121	746	0	252	443299	0	0	308360	0	477960	0	462	150	521487	0	0	636261	603	329414	229	4577578	591	495	191887	150	0	205104	530	283581	284	0	569262	0	532158	0	0	0	58861	150	0	0	544304	0	448674	0	0	51643	0	294	397
PRJNA738608A_bin_344052	0	150	133262	692	379	0	1404	744	495480	128119	251858	86483	207181	0	3116	0	0	0	1730	441049	1194	311490	66229	1030	1078	0	449	0	3819	0	0	620	295	717	67	702963	503	0	0	0	150	0	140197	119223	1368716	0	348240	322902	1095	2127	0	0	3330	0	0	495	2153	150	0	195848	0	408	0	131151	355162	2610	0	16918	785357	0	300	0	32506	0	385720	0	258893	100097	0	593	1484	801	248	243709	556	552528	928	112164	0	0	0	0	0	2135	13756	0	45336	1682	0	393080	0	159371	0	584238	0	159	69	466019	7457	0	280357	1339	1303	1537	590	0	0	445	0	98123	593	0	152	2350859	1482137	103	609215	188999	2126515	0	299632	462	678	1240	669	458	0	0	4480316	0	449	278287	0	0	130641	32447	0	178503	150	0	162	325386	0	0	410763	396	368	265931	150	0	0	300	1573	642	5306	0	696	116913	16006	0	655620	69441	0	300	0	1559	667	299	1136	65033	663695	381231	0	736	0	149	331171	150	0	601	33318	18852	297	1812	378	2211	34423	345199	0	898	647	566	0	0	1815	0	2744	1984977	0	473	331013	1704	23810	1007	0	524	150	0	1372	0	874	0	0	0	0	641	150	0	502	150	4148	0	3256	147851	256463	1627	78935	290	0	0	0	0	0	772	142	0	184	0	993	810	0	1344	0	0	2205	150	0	0	0	2064	7933	170	0	76	750	751	0	224	0	0	3543	0	599597	0	72321	599803	0	0	350066	0	178	0	181	4052	286528	0	279253	579	450	0	0	142	371041	0	479820	442859	76608	211892	0	0	0	18970	929	6044	1021687	0	48421	0	1223	150	64	195239	36453	684	162685	161555	0	592	66	344309	97740	0	2581	0	1281	739691	1242	696574	988645	1527	0	367	1271	0	1661	926136	2320	0	1321	1128	54310	238	0	0	1758191	0	0	122044	0	224384	0	0	0	246500	0	0	360918	8042	171033	202	1430845	511	980	100833	348	156	878439	1348	106733	932	0	288571	0	2078761	0	0	0	31356	3785	0	0	310518	0	191464	0	0	6749	0	1033	0
EHA01928_bin.22	0	4893	2947356	4994	4965	3857	3331	1316	4456178	3242568	30589	2204167	1275	0	3588	2622	767	0	10554	4331150	2015	3881041	9697	2135	3109	0	15919	0	294	1855	0	46843	5615	5359	4463	802642	2442	0	0	0	653	0	2795638	3185471	1002536	6474	4479984	4364842	6686	1811	5482	0	1443	4103	0	293	1915	6499	2426	3576308	0	382	0	6234	4226545	47197	0	1484	4378824	941	4817	0	1026852	0	4410720	0	3954169	2429134	0	5750	2779	979	535	3859510	13995	4385966	3054	2818226	0	0	290	78	600	908	593226	300	1395610	1269	4157	699020	4729	3176445	4216	4412129	1727	0	126	4409090	250662	452	4075046	23188	447	4913	447	0	60	5524	3027	16828	343	4306	0	437051	845531	6934	4403763	3628770	418319	0	4374165	25917	2415	734	0	11510	0	0	110369	0	407	4276353	1568	0	107450	4221	300	3778365	1480	2330	2910	4163486	1006	0	4088908	5915	5285	3957067	1527	0	1693	1252	29456	4791	66170	0	225	2547932	598086	565	4414132	1150769	0	244	0	2223	0	5316	1570	1978090	468029	4235452	0	2876	4672	4956	4370526	1778	0	6078	909595	2616	0	2209	401	69873	1168332	289405	0	0	3561	5188	0	0	0	0	8604	87424	0	4944	3695329	84336	611420	2542	0	2597	5787	0	1719	147	300	0	4960	0	0	1092	3654	0	7032	5541	127721	0	123512	3609401	4253603	65	2222002	5885	209	440	850	0	0	5632	3138	1014	417	6685	513	9392	126	297	1224	2744	92663	0	0	0	2919	1003	221046	5206	0	151	1719	1002	450	4805	2045	0	0	1299	472503	0	1952029	4157063	0	0	3743129	5995	2182	0	488	1756	4056917	447	4138406	2222	1421	2250	0	294	4254457	150	4369040	4020434	1867455	3659967	0	0	0	300	450	904	4389340	424	1300712	0	303	417	217	3965518	5998	17869	3611426	3160905	0	1178	923	298108	2278670	0	43233	0	1510	1342077	11027	4483470	4516219	13504	244	4289	6086	5012	41084	195907	0	797	434	0	2742	6225	4351	1388	56056	0	0	3192740	0	3846956	0	340	4148	3991339	0	2376	4410525	0	2566923	1617	854634	6100	0	1817012	4130	4973	23716	2664	2939496	5454	0	4287607	0	71533	4113	0	601	535490	404	5338	0	4544746	650	3987295	1466	0	278902	0	1988	3294
SRR14842378_bin_16914	3841	2050	119143	187088	177434	54771	1701221	1037736	774132	70379	1340086	463246	274215	4831	37910	2343	2347	1266	822506	682329	1385342	15766	35054	572982	1054339	908	709137	3934	4051771	4358	951	93965	8231	806002	3562	970551	151251	291	4553	4875	124253	177	78461	146521	783598	0	411197	1534754	1035228	2223560	6401	180446	2678461	3935	1039	12484	2246773	142272	519627	101134	2939	133999	826	610581	510565	658813	150	2995	301420	553208	4276	1084	37606	139026	282702	14209	1070363	44350	2098	4826	1157436	497554	34343	175011	166720	329704	1699935	538082	3760	0	460161	2505	5365	2050207	206534	15745	38385	1950855	205991	962740	3835	568926	8123	262481	4640	742	29335	923482	87650	1408	193146	8571	16936	373169	869709	1466	1090	954842	3773	28783	1570796	33623	419823	1297457	1284780	5792	215902	914407	2398251	14031	628097	132125	613726	747119	18012	421333	593	5959	1333365	1826	412819	447001	2483	3611	552435	8109	0	404147	262604	94	358978	459899	19737	233	724504	2123	31930	270021	222690	762	3591	1340059	176954	575979	1411867	5649	9672	70234	66892	0	453126	663178	10452	689548	1054	1050119	925865	798	731786	121831	717945	371844	1010	715775	7931	301328	325125	297398	5373	570654	608118	12381	22283	1114519	114734	361071	63738	773728	1987	1407	353010	3584	35995	20528	1673173	731	1309617	476586	594	240677	1428605	74192	141337	1987605	300	1027305	1111	2630	2098194	98257	1080873	555488	852	4801	0	13445	58988	137	110444	2558	21928	3809	66378	1132850	201212	16548	369809	53765	0	64498	11046	44109	600	272131	27494	3262	32649	2715	1174179	510808	6059	1637295	54704	61239	81853	38718	3275	0	450522	1730516	45769	121191	1793	9110	196965	1064573	1446	2690	2891	5460	4043	28122	597863	1614	68486	1333602	5993	1216	276841	1239	12636	6781	715755	16960	201196	14273	270965	450598	573411	8472	0	3732	436514	6199	512642	614896	89714	522509	155	154355	0	2333531	1721319	1163247	991329	300	152820	2981	7551	868	75732	855070	9303	46843	283969	366746	1962	32336	5262	446824	184912	331699	650993	4602	1359965	889750	593612	307581	594239	170541	8718	260337	1972273	62319	196636	6668	1229115	841567	12331	1005637	192374	23960	74229	49811	1394025	6262	0	919672	1391	548257	345	4879	627	120690	77	1339	542255	12244	119963	48584	1061681	639919	710923	83321	4697	294684	1956639	1810054	46338	1753819	5441	541698	932	1699028	19509	1381	347967	39695	2807600	594461	4533	891726	3567	690688	13074	2158	28314	885	1354974	1685
SRR14842387_bin_9159	0	384	65791	118345	120257	1131	1516230	897233	651051	50241	1237131	340356	239198	0	21751	0	0	0	689330	600741	1217214	227	24327	500854	926811	0	591994	300	1696690	0	0	37039	3809	689699	776	907042	111399	0	0	0	111123	0	63410	109961	686123	0	384161	1395399	940277	1983513	1018	155872	2425684	0	0	3774	2022481	110453	481191	67268	0	102463	0	596595	421624	552545	0	2493	254650	452221	876	0	27553	119226	239603	0	934117	36476	0	908	993412	410165	1338	175372	105021	230868	1565185	503617	0	0	437221	0	450	1854980	173609	3987	27887	1792241	173481	898095	814	487549	0	236287	0	0	252	794169	37011	0	162528	1029	11231	306685	842959	0	394	851632	904	19543	1376988	6099	373600	1147487	1191262	392	161411	779259	2141408	0	581561	144100	526923	647544	5213	318906	0	0	1220771	0	375513	396480	862	0	529212	4512	0	341430	172367	0	334906	375145	2017	0	664938	150	8907	240146	184180	1095	0	1255801	103401	526662	1287790	252	3719	50973	50994	0	344109	593862	0	613509	0	853091	867275	219	694858	55324	669787	338250	0	697858	2032	226391	271939	251683	0	452799	464894	5898	0	1013837	79763	305825	13984	716821	0	0	307816	1048	34178	0	1425843	0	1081306	456952	0	187811	1342206	56581	116652	1745336	0	926266	150	0	1863769	93521	998811	472088	149	0	0	4637	47339	0	74158	738	18284	219	52102	1022277	148388	6557	329326	13317	0	56168	295	41953	0	225049	614	0	32713	1710	1007380	393193	457	1491573	51230	0	60705	0	5508	0	425805	1561533	6242	62260	0	3391	197628	1016724	0	402	0	0	0	27701	540002	0	20297	1212412	101	0	271559	974	6140	150	651452	7766	134716	2134	210582	334829	450407	3939	0	278	339098	0	405373	500326	53913	414759	0	117539	0	3733999	1512550	1084672	875878	0	94807	0	4487	0	58454	748363	4725	10476	218841	285921	0	16358	0	441735	120604	314348	527929	0	1167911	839216	476715	214399	496619	122947	2781	232078	1765177	10474	174322	300	1121151	754189	5355	857614	171259	18537	49880	19562	1361370	0	0	804532	0	448327	0	839	0	66866	0	0	498112	11729	66238	19030	987699	583468	128103	43768	4862	276720	1862435	1581228	37266	1613593	0	471398	0	1622161	391	0	275838	20340	2131495	524232	0	808575	0	596904	0	0	20732	0	1243177	356
PRJNA871950C_bin_23547	0	1206	55937	183573	120734	858	2230337	1502803	960005	51547	1767678	357106	48335	0	25613	0	0	0	714335	910043	1910373	427	46815	922464	1294516	0	920334	753	731398	0	0	45241	5652	1075297	4407	1261853	22295	0	0	0	195021	0	65630	159724	1020127	0	623521	1837674	924608	2728545	3836	236680	2991075	0	0	4358	2739948	120394	723938	69065	0	212484	0	128399	450490	556788	150	4517	276188	847834	4904	0	32606	24421	305031	150	956455	41462	0	4049	1378992	445877	539	234517	116028	245032	2366760	776263	0	0	347647	0	1350	2448754	201774	11701	28130	2520142	187245	1290121	912	732942	153	227050	663	0	252	814541	36797	0	165475	1069	14888	324588	1366703	150	2171	1298100	450	36695	2224379	6120	672812	1933484	1615044	0	176253	797891	2820319	0	896789	104457	846242	1164412	11534	330363	0	569	334383	0	3454047	665029	3363	0	810226	9177	0	502236	226360	0	514136	504018	4125	0	1028449	3692	12448	223989	315842	421	0	1674312	96024	1004711	1226082	756	6482	47165	54668	112	342710	915605	0	1012805	0	867283	1414533	1082	181056	58001	1016097	449371	0	502474	4777	383326	381533	429776	0	489313	477450	12792	0	1047718	128346	294862	7046	1056069	0	0	376748	1848	84313	0	464443	300	1090115	90398	0	174383	1772321	62562	200462	2640916	0	1531581	400	0	2605838	146854	1503061	105676	255	0	0	2256	48610	0	78987	3045	21671	0	42326	1369161	228018	2787	503361	11199	0	26986	421	21320	0	197531	1482	0	21216	2558	1678869	399608	213	2292830	24539	0	73656	0	1017	0	794189	2247985	4215	61946	0	1834	34691	1365698	0	2601	277	0	404	32704	845440	0	25058	1627465	0	150	420307	2161	11015	1120	1025467	16215	142272	1132	215965	345942	659154	1568	0	3534	364288	0	419699	838407	76727	413095	0	254537	0	875795	2359668	1651413	906192	0	94089	0	6661	0	53551	1114000	7127	12505	332054	275829	0	41107	0	680928	131708	242037	531687	0	1856703	1226091	497585	242405	525355	146604	118362	302806	2501823	4437	156004	0	1605009	1335508	8885	228230	36793	18342	47939	39414	336594	0	0	1219000	0	437791	0	4245	0	58428	0	0	781426	1285	70819	41465	1375665	581235	25110	47031	4593	454852	623644	2318631	35601	2072750	300	785877	0	477278	1636	0	643200	24108	946862	851653	0	1147984	0	852498	288	0	3622	0	1799058	1672
SHD1_1483	1107	9053	98223	265505	176037	4748	2812199	1898431	1218530	100305	2221904	488770	75072	0	75548	3921	3306	2310	957088	1122453	2434620	2488	60180	1179443	1615953	849	1112578	2879	963227	6107	812	86029	49082	1339634	31326	1564142	29523	58	0	6189	273883	0	106556	244212	1295037	129	786624	2224282	1205392	3326921	25877	335325	3576960	0	0	17534	3368794	194247	901113	100823	2872	280146	474	177355	620023	735157	1200	5235	392072	1105623	37553	155	64722	39742	433570	5589	1230048	59504	3876	29232	1692728	623763	12472	325317	158826	342042	2974924	977874	1259	1365	451908	9842	3118	2941197	294832	12572	48457	3158793	300436	1635165	28842	930837	0	323959	135	1329	1663	1059384	56796	0	230100	4547	29469	469180	1811690	134	1412	1594804	3681	49180	2815699	20378	857477	2428111	2016099	8346	272618	1051969	3460782	632	1112400	156311	1078337	1461486	18772	501890	8979	1455	399885	1690	1089063	839089	4144	300	1034055	10838	300	634768	307208	0	718254	681730	7561	2898	1286839	23695	32098	344772	435057	729	3759	2048892	169815	1218649	1569003	1292	10971	103187	93978	150	496921	1172351	1237	1308285	1264	1143307	1812491	4026	234904	100685	1263282	626784	3529	655387	8809	491939	506679	576311	10989	643632	681105	21806	443	1280679	199254	431333	32412	1359356	150	0	516932	22961	111960	10025	615029	3245	1432402	137296	6234	297020	2166317	102396	271170	3352662	2595	1834350	8462	0	3201109	187673	1935377	150711	4101	0	5758	40997	78266	157	116285	22115	28832	3554	103988	1704039	295718	23640	656955	61960	2519	111107	23570	39423	1947	326616	23378	6961	56224	28168	2150606	585327	922	2866960	103850	378	131783	1685	4683	1888	1072459	2738538	7766	111308	676	10140	50452	1701409	813	16085	150	0	1171	72332	1089232	520	42771	2019571	1302	2250	570042	18930	56334	4093	1249879	21901	208689	27196	338120	524504	825456	35811	0	32134	512599	150	569900	1065627	116810	576012	224	357991	7323	1133921	3005768	2054216	1150271	6853	141646	4741	14249	2646	114590	1427834	10559	16374	439174	399038	0	80481	1250	883721	209469	319035	729773	0	2299322	1531406	683527	380150	725623	218435	53519	416123	3087407	26828	224330	12985	1944699	1861857	10238	296371	51071	28371	82977	57079	461238	1770	3327	1519583	772	614636	0	5537	3025	103649	7768	2037	1008381	2646	89497	72932	1726786	801985	34722	65404	12990	557507	777612	2941554	69591	2464649	2142	992681	150	653859	10843	6751	743007	27839	1183255	1055645	3732	1451138	0	1121774	3125	697	40614	1461	4182720	7037
SHD1_1410	0	11715	96346	274899	200087	4886	2706518	1887261	1216703	102681	3976613	506497	62665	0	74003	0	150	0	951580	1126720	2370581	1496	64948	1174116	1593376	0	1149626	1837	907582	0	0	99538	46920	1344551	32151	1527712	56900	83	0	62	266788	0	107663	275768	1226428	0	765421	2172601	1182370	3270647	25224	314921	3470497	0	194	19765	3262306	194395	932099	107900	850	272622	0	140496	623951	736022	0	5469	407463	1073069	37664	0	67785	28863	454982	0	1213099	68208	0	28473	1674154	648160	12796	342165	172585	362287	2835563	950411	594	0	436670	0	1950	2852608	304256	15922	49563	2994241	275146	1543320	26392	908198	0	313305	504	0	504	1046792	58403	0	245521	4495	22619	480801	1731444	0	837	1602236	1995	58565	2698326	19421	843456	2430814	1942229	10254	261458	1039455	3330660	0	1088124	172429	1011955	1475688	12878	510675	9493	298	388342	0	956916	826542	1934	0	957629	12711	0	646434	312685	150	662816	684669	3729	150	1252382	22566	36113	332938	415212	2262	864	2020983	200082	1135058	1521316	1166	9926	96779	95821	340	466462	1106578	0	1222049	0	1137804	1793219	5453	235514	111533	1248593	577511	150	641263	7910	478438	498185	532455	0	670958	680144	23417	0	1250753	161851	441298	32573	1281270	300	276	523628	26809	921697	150	579582	1050	1402931	103878	2066	308351	2113408	93417	264943	3205124	190	1717524	8128	0	3096517	188803	1858806	124202	4171	0	0	42115	78462	150	112676	26565	26732	798	98113	1684588	297221	28966	677377	57777	0	100796	20804	32270	0	336696	19973	150	48352	26916	2096657	577663	848	2839261	93421	498	122180	0	3838	0	968843	2721961	6704	108199	750	23697	43361	1613138	0	15882	0	584	2685	70455	1048125	0	41831	1974013	541	1327	552307	17211	54071	794	1239620	19564	218459	28936	298716	538821	861629	36432	0	30970	502882	300	575282	1032353	111000	564609	600	362884	0	1055346	3072287	3777097	1151485	6759	152812	150	13254	150	123110	1384005	13049	21362	440597	396535	0	80841	0	836352	210464	300985	739631	0	2304445	1490819	684159	355067	723561	212088	48218	432479	3008315	22474	220786	2450	1938007	1718933	10863	297984	39006	36006	88152	54676	437528	0	886	1512010	0	595801	0	4538	3645	104612	0	0	958190	2980	90449	67587	1681804	793056	34761	62166	13443	559074	736898	2851634	79038	2413425	0	962074	0	544498	7599	0	627742	28300	1133052	1044125	0	1400599	825	1102993	1084	0	6487	356	2104849	7575
SHD1_1461	0	10791	98174	278952	216035	4518	2794647	1892404	1293897	103495	2293332	507238	78599	0	68210	1117	0	0	1013306	1181596	2411241	1384	69002	1172354	1714713	0	1185833	1361	943212	1906	756	102371	44694	1431152	29487	1604598	61375	0	150	1877	259177	0	109046	284629	1299597	577	783358	2278119	1249884	3355608	28955	344571	3564936	312	0	20029	3374403	201100	946426	105087	1157	276760	239	146238	634005	788127	762	5851	458896	1080162	36732	0	66887	40296	489832	283	1269154	65011	1838	27373	1759108	712432	13182	364898	181337	350141	3047652	998424	0	907	445351	1532	2605	2931366	317103	14002	54950	3108211	294713	1642708	26595	1004658	0	337541	0	0	252	1097534	60078	0	254527	4304	19948	505749	1869601	0	894	1694389	2589	63977	2782659	22917	894790	2446100	2034454	9037	276311	1090698	3434042	0	1126768	187198	1082215	1500031	17269	551723	6581	1078	414095	0	1044025	862835	2624	0	1023482	11510	0	674812	334363	0	695119	750794	7454	2081	1332002	21228	33219	358086	451881	2046	0	2105260	219628	1254833	1643132	780	8418	105221	94080	597	483972	1185727	0	1302969	0	1166534	4181213	4152	227466	130479	1321800	614157	685	668100	8963	522201	547578	570346	2028	689479	720882	19202	0	1277379	174180	459321	34831	1348767	0	300	568673	26170	129301	1511	604283	598	1488116	108629	0	304505	2212024	110219	285020	3342048	2253	1849305	7746	0	3202127	213129	1945018	138664	3408	0	2092	40639	84846	150	107624	25929	28541	2456	98019	1799872	329158	31264	697855	56320	0	96431	21404	33088	1628	364759	23071	1779	49647	26886	2144685	602592	699	2910002	91528	500	131412	0	3858	0	1015602	2787331	6504	122987	0	22979	47733	1683192	805	18395	0	600	2349	70701	1097645	0	43048	2075694	1247	1514	563627	14923	52677	1442	1297929	15561	219220	26921	331668	582728	895098	34632	0	29251	526268	0	589479	1094991	107994	607873	150	392527	0	1109921	3165336	2146890	1269381	6684	158917	450	11868	297	123411	1464454	11041	20277	475342	441577	0	81451	0	886997	217662	330579	780980	0	2337504	1557231	706837	381226	754748	238639	48925	455963	3085558	22640	235136	5148	1999136	1837161	9060	332188	46278	32994	81155	51303	455673	150	1451	1578807	0	657972	0	3157	3404	105783	2086	0	993264	3238	97617	65546	1800421	851680	35462	67389	12699	575036	765955	2905041	75966	2539035	2129	1025440	150	592173	8955	150	701355	32330	1178959	1091976	150	1468897	300	1178170	820	0	5880	416	2220722	13313
SHD1_1459	1089	9259	104089	285981	204948	3724	2793472	1940067	1274149	119564	2242557	526969	63188	300	73201	3230	4134	2509	1018397	1191485	2416645	1729	62884	1234250	1669545	1324	1195486	1981	949412	5192	892	106432	50457	1379098	30276	1597632	80107	0	0	5195	279812	0	105775	281280	1338583	489	817134	2276828	1272765	3381235	29817	324303	3600518	0	294	20266	3360655	198927	969583	109171	2463	304825	300	178207	636205	819142	1169	4605	461591	1150950	37117	0	65752	31985	479317	5983	1306805	64438	1955	29156	1698826	667768	11174	377126	182520	427474	2982543	1044336	1991	912	438250	9260	3970	2956264	338656	17442	56998	3131140	329633	1614980	26580	967995	150	335407	114	1460	1940	1085503	64013	0	261210	5872	21042	502552	4199003	0	1778	1643017	2992	59394	2791066	29127	827352	2438228	2036043	15716	279789	1134518	3413466	0	1175498	220065	1057189	1526033	20500	549008	8989	1086	391678	1065	1038174	862284	3009	0	1076766	14034	0	684868	333152	0	680397	734504	6223	1015	1327325	20777	34154	381314	462865	1795	3591	2110915	220740	1225710	1621970	882	9887	98310	104312	759	500259	1161592	456	1264683	1792	1177352	1855400	6166	227974	106792	1339417	612085	3066	647085	8304	513592	521514	556144	9183	700608	714680	21956	699	1268595	182638	456410	33349	1382239	0	0	581884	22340	127604	9102	587741	3395	1451222	106994	6004	308545	2228984	102767	274923	3341541	776	1798191	9750	0	3220902	198216	1919451	135815	3402	0	3784	39665	111384	0	140784	23788	33666	1754	100590	1790868	343633	21388	685708	61864	2530	99453	18179	40693	379	414157	22422	4165	46379	24989	2158967	594963	1027	2901291	90611	867	130067	2474	3894	2153	1062431	2799447	9894	108982	680	41386	62589	1706654	144	17365	300	450	1111	94270	1090970	607	42530	2084369	1578	685	573221	13629	53485	1510	1267005	18039	242906	27150	336211	556350	923412	36335	0	30145	536611	0	608207	1098340	122035	658446	322	380392	8255	1108581	3243451	2091392	1198959	7669	161520	3888	10143	2197	108796	1456344	14324	20638	456898	459326	0	80924	1228	936543	203386	306211	783765	0	2349426	1580179	724190	362497	750735	240612	52175	464266	3104731	25939	235789	10518	1989968	1777599	12600	302201	44015	32400	75120	55440	474944	1889	1914	1571541	2286	670905	0	11403	2393	107774	6104	2523	1004820	3358	100245	68578	1782795	874337	40453	64782	16513	593614	765574	2947795	93336	2523821	571	1025484	450	589444	8400	7070	679896	30331	1171923	1079639	3647	1498751	0	1159587	1796	507	30219	1862	2220076	11930
